timestamp,success,latency_ms,status_code
2025-11-14T15:21:42.979909,1,22.870,200
2025-11-14T15:21:42.979909,1,32.359,200
2025-11-14T15:21:42.979909,1,25.612,200
2025-11-14T15:21:42.979909,1,24.711,200
2025-11-14T15:21:42.995772,1,20.571,200
2025-11-14T15:21:42.995772,1,26.838,200
2025-11-14T15:21:42.995772,1,26.374,200
2025-11-14T15:21:42.995772,1,23.121,200
2025-11-14T15:21:42.995772,1,21.750,200
2025-11-14T15:21:42.995772,1,21.073,200
2025-11-14T15:21:42.995772,1,19.463,200
2025-11-14T15:21:43.011790,1,23.184,200
2025-11-14T15:21:43.011790,1,22.593,200
2025-11-14T15:21:43.011790,1,25.762,200
2025-11-14T15:21:43.011790,1,23.755,200
2025-11-14T15:21:43.011790,1,29.125,200
2025-11-14T15:21:43.027551,1,28.091,200
2025-11-14T15:21:43.027551,1,28.464,200
2025-11-14T15:21:43.027551,1,26.676,200
2025-11-14T15:21:43.027551,1,26.696,200
2025-11-14T15:21:43.027551,1,28.817,200
2025-11-14T15:21:43.027551,1,29.884,200
2025-11-14T15:21:43.043625,1,27.693,200
2025-11-14T15:21:43.043625,1,25.912,200
2025-11-14T15:21:43.043625,1,36.127,200
2025-11-14T15:21:43.043625,1,29.635,200
2025-11-14T15:21:43.043625,1,26.006,200
2025-11-14T15:21:43.056468,1,25.351,200
2025-11-14T15:21:43.059020,1,27.301,200
2025-11-14T15:21:43.059020,1,27.429,200
2025-11-14T15:21:43.059020,1,25.225,200
2025-11-14T15:21:43.059020,1,24.365,200
2025-11-14T15:21:43.059020,1,22.090,200
2025-11-14T15:21:43.059020,1,24.634,200
2025-11-14T15:21:43.074778,1,24.721,200
2025-11-14T15:21:43.074778,1,21.776,200
2025-11-14T15:21:43.074778,1,23.620,200
2025-11-14T15:21:43.074778,1,23.998,200
2025-11-14T15:21:43.074778,1,21.712,200
