timestamp,operation,execution_time_ms,memory_mb,network_latency_ms
2025-11-14T13:08:47.500550600+05:30,READ_ALL,14.222999999999999,4748.0,180.78
2025-11-14T13:08:47.500561700+05:30,READ_ALL,0.9172,6508.0,180.78
2025-11-14T13:08:47.501804+05:30,READ_ALL,0.8806,6228.0,180.78
2025-11-14T13:08:47.501740400+05:30,READ_ALL,1.2953000000000001,3692.0,180.78
2025-11-14T13:08:47.502152500+05:30,READ_ALL,1.1189,3692.0,180.78
2025-11-14T13:08:47.501289+05:30,READ_ALL,0.9213,4748.0,180.78
2025-11-14T13:08:47.690951700+05:30,READ_ALL,3.2816,-6768.0,180.78
2025-11-14T13:08:47.691057100+05:30,READ_ALL,2.1882,-6768.0,180.78
2025-11-14T13:08:47.804182700+05:30,READ_ALL,0.8606,2820.0,180.78
2025-11-14T13:08:47.804601300+05:30,READ_ALL,1.117,7356.0,180.78
2025-11-14T13:08:47.942551100+05:30,READ_ALL,0.6164000000000001,3456.0,180.78
2025-11-14T13:08:47.942494200+05:30,READ_ALL,1.0058999999999998,3456.0,180.78
2025-11-14T13:08:48.175654800+05:30,READ_ALL,1.1677,6208.0,180.78
2025-11-14T13:08:48.175798100+05:30,READ_ALL,2.8008,1432.0,180.78
2025-11-14T13:08:48.175891300+05:30,READ_ALL,3.5094000000000003,1432.0,180.78
2025-11-14T13:08:48.176606300+05:30,READ_ALL,2.6387,6936.0,180.78
2025-11-14T13:08:48.176384200+05:30,READ_ALL,3.9644,4840.0,180.78
2025-11-14T13:08:48.176577600+05:30,READ_ALL,3.6397,1432.0,180.78
2025-11-14T13:08:48.177157800+05:30,READ_ALL,2.0275,1432.0,180.78
2025-11-14T13:08:48.327234900+05:30,READ_ALL,2.8991,-1740.0,180.78
2025-11-14T13:08:48.602697300+05:30,READ_ALL,3.8684000000000003,-1012.0,180.78
2025-11-14T13:08:48.601784200+05:30,READ_ALL,10.4761,3948.0,180.78
2025-11-14T13:08:48.603064500+05:30,READ_ALL,4.1486,3948.0,180.78
2025-11-14T13:08:48.602298800+05:30,READ_ALL,10.173,3948.0,180.78
2025-11-14T13:08:48.815900800+05:30,READ_ALL,16.4741,-744.0,180.78
2025-11-14T13:08:48.816388100+05:30,READ_ALL,1.1574,4216.0,180.78
2025-11-14T13:08:48.816574400+05:30,READ_ALL,1.8003,-744.0,180.78
2025-11-14T13:08:48.816773300+05:30,READ_ALL,1.2953999999999999,-744.0,180.78
2025-11-14T13:08:48.817014500+05:30,READ_ALL,1.3347,-744.0,180.78
2025-11-14T13:08:48.817086900+05:30,READ_ALL,1.2786,4216.0,180.78
2025-11-14T13:08:48.971761800+05:30,READ_ALL,1.3368,-3348.0,180.78
2025-11-14T13:08:49.085744800+05:30,READ_ALL,2.2826,3644.0,180.78
2025-11-14T13:08:49.246019700+05:30,READ_ALL,22.9664,4564.0,180.78
2025-11-14T13:08:49.246942200+05:30,READ_ALL,6.6996,4564.0,180.78
2025-11-14T13:08:49.247330100+05:30,READ_ALL,1.6208,7380.0,180.78
2025-11-14T13:08:49.324612900+05:30,READ_ALL,4.0758,2460.0,180.78
2025-11-14T13:08:49.455223900+05:30,READ_ALL,10.7646,-3232.0,180.78
2025-11-14T13:08:49.455232600+05:30,READ_ALL,1.6747,372.0,180.78
2025-11-14T13:08:49.455421700+05:30,READ_ALL,1.608,-3232.0,180.78
2025-11-14T13:08:49.456164800+05:30,READ_ALL,1.5631,-3728.0,180.78
2025-11-14T13:08:49.455427600+05:30,READ_ALL,1.2424,-1788.0,180.78
2025-11-14T13:08:49.466823400+05:30,READ_ALL,22.771199999999997,-7284.0,180.78
2025-11-14T13:08:49.754877300+05:30,READ_ALL,1.2975,504.0,180.78
2025-11-14T13:08:49.755631800+05:30,READ_ALL,1.1360999999999999,6008.0,180.78
2025-11-14T13:08:49.755754800+05:30,READ_ALL,1.0296,5288.0,180.78
2025-11-14T13:08:49.756128+05:30,READ_ALL,1.0564,4608.0,180.78
2025-11-14T13:08:49.931085200+05:30,READ_ALL,0.9869,-3940.0,180.78
2025-11-14T13:08:49.930873800+05:30,READ_ALL,0.8095,312.0,180.78
2025-11-14T13:08:49.931943700+05:30,READ_ALL,0.8194,-6072.0,180.78
2025-11-14T13:08:49.931838600+05:30,READ_ALL,7.3245000000000005,-4620.0,180.78
2025-11-14T13:08:49.935750800+05:30,READ_ALL,0.9437,-6072.0,180.78
2025-11-14T13:08:49.935667+05:30,READ_ALL,6.1931,-6040.0,180.78
2025-11-14T13:08:50.070336100+05:30,READ_ALL,1.2470999999999999,-7724.0,180.78
2025-11-14T13:08:50.342111500+05:30,READ_ALL,3.7594999999999996,15296.0,180.78
2025-11-14T13:08:50.342171600+05:30,READ_ALL,3.8044,15296.0,180.78
2025-11-14T13:08:50.343156100+05:30,READ_ALL,3.3579999999999997,15296.0,180.78
2025-11-14T13:08:50.343286100+05:30,READ_ALL,1.3452,15296.0,180.78
2025-11-14T13:08:50.594699300+05:30,READ_ALL,2.4257,5308.0,180.78
2025-11-14T13:08:50.595561+05:30,READ_ALL,2.4998,988.0,180.78
2025-11-14T13:08:50.594767700+05:30,READ_ALL,3.576,5308.0,180.78
2025-11-14T13:08:50.599156400+05:30,READ_ALL,2.9859999999999998,988.0,180.78
2025-11-14T13:08:50.598774100+05:30,READ_ALL,2.0907,988.0,180.78
2025-11-14T13:08:50.599240700+05:30,READ_ALL,2.4865,5308.0,180.78
2025-11-14T13:08:50.835079400+05:30,READ_ALL,1.8455,1456.0,180.78
2025-11-14T13:08:50.834887800+05:30,READ_ALL,0.9812,1456.0,180.78
2025-11-14T13:08:50.836147900+05:30,READ_ALL,1.4802000000000002,1456.0,180.78
2025-11-14T13:08:51.068299800+05:30,READ_ALL,2.1631,-1024.0,180.78
2025-11-14T13:08:51.068847600+05:30,READ_ALL,3.2247,-1024.0,180.78
2025-11-14T13:08:51.068040300+05:30,READ_ALL,1.2513999999999998,-1024.0,180.78
2025-11-14T13:08:51.070319200+05:30,READ_ALL,1.6924,-1024.0,180.78
2025-11-14T13:08:51.070245700+05:30,READ_ALL,3.0374999999999996,-1024.0,180.78
2025-11-14T13:08:51.239670800+05:30,READ_ALL,0.9811,-20.0,180.78
2025-11-14T13:08:51.239816+05:30,READ_ALL,0.8664999999999999,-1424.0,180.78
2025-11-14T13:08:51.239989200+05:30,READ_ALL,11.0708,-1424.0,180.78
2025-11-14T13:08:51.333236500+05:30,READ_ALL,1.153,-3488.0,180.78
2025-11-14T13:08:51.452308400+05:30,READ_ALL,1.0207,-3512.0,180.78
2025-11-14T13:08:51.472428400+05:30,READ_ALL,14.1705,-2112.0,180.78
2025-11-14T13:08:51.704418700+05:30,READ_ALL,1.5571000000000002,4064.0,180.78
2025-11-14T13:08:51.704500200+05:30,READ_ALL,0.7337999999999999,5236.0,180.78
2025-11-14T13:08:51.704619800+05:30,READ_ALL,1.9697999999999998,3364.0,180.78
2025-11-14T13:08:51.704645700+05:30,READ_ALL,1.4168,3364.0,180.78
2025-11-14T13:08:51.704508900+05:30,READ_ALL,1.6908999999999998,4060.0,180.78
2025-11-14T13:08:51.711445+05:30,READ_ALL,13.882399999999999,-1596.0,180.78
2025-11-14T13:08:51.722659500+05:30,READ_ALL,1.3549,-3000.0,180.78
2025-11-14T13:08:51.729579100+05:30,READ_ALL,29.0717,-3172.0,180.78
2025-11-14T13:08:51.825518300+05:30,READ_ALL,1.7139,-3192.0,180.78
2025-11-14T13:08:51.900660200+05:30,READ_ALL,2.1167,-3160.0,180.78
2025-11-14T13:08:51.973922300+05:30,READ_ALL,1.1141,920.0,180.78
2025-11-14T13:08:52.047201500+05:30,READ_ALL,10.3134,4504.0,180.78
2025-11-14T13:08:52.165193900+05:30,READ_ALL,14.9488,-404.0,180.78
2025-11-14T13:08:52.180205400+05:30,READ_ALL,0.9845999999999999,2348.0,180.78
2025-11-14T13:08:52.199391+05:30,READ_ALL,0.8928999999999999,1032.0,180.78
2025-11-14T13:08:52.200074200+05:30,READ_ALL,1.222,3544.0,180.78
2025-11-14T13:08:52.199379900+05:30,READ_ALL,31.1323,4668.0,180.78
2025-11-14T13:08:52.200442800+05:30,READ_ALL,0.9510000000000001,3016.0,180.78
2025-11-14T13:08:52.201175400+05:30,READ_ALL,0.9831,3084.0,180.78
2025-11-14T13:08:52.200288200+05:30,READ_ALL,1.0467,3060.0,180.78
2025-11-14T13:08:52.310099800+05:30,READ_ALL,1.5568,-3704.0,180.78
2025-11-14T13:08:52.315939300+05:30,READ_ALL,0.687,-3456.0,180.78
2025-11-14T13:08:52.537274300+05:30,READ_ALL,1.6656,-2424.0,180.78
2025-11-14T13:08:52.584738200+05:30,READ_ALL,1.2535999999999998,3536.0,180.78
2025-11-14T13:08:52.583956700+05:30,READ_ALL,1.1245999999999998,784.0,180.78
2025-11-14T13:08:52.705822500+05:30,READ_ALL,2.7032,-5252.0,180.78
2025-11-14T13:08:52.709588+05:30,READ_ALL,4.3481,-5248.0,180.78
2025-11-14T13:08:52.782376100+05:30,READ_ALL,6.0157,-4932.0,180.78
2025-11-14T13:08:52.791116900+05:30,READ_ALL,5.1463,1768.0,180.78
2025-11-14T13:08:52.790975800+05:30,READ_ALL,5.1776,-2760.0,180.78
2025-11-14T13:08:52.796556600+05:30,READ_ALL,14.5188,-4196.0,180.78
2025-11-14T13:08:52.802173100+05:30,READ_ALL,4.9952,-4008.0,180.78
2025-11-14T13:08:52.882502200+05:30,READ_ALL,0.7615999999999999,5328.0,180.78
2025-11-14T13:08:53.029805300+05:30,READ_ALL,0.9259999999999999,1428.0,180.78
2025-11-14T13:08:53.051872800+05:30,READ_ALL,0.9955,-3200.0,180.78
2025-11-14T13:08:53.059179400+05:30,READ_ALL,0.9188999999999999,-33544.0,180.78
2025-11-14T13:08:53.286084800+05:30,READ_ALL,1.3889,-4284.0,180.78
2025-11-14T13:08:53.322541300+05:30,READ_ALL,12.8655,1356.0,180.78
2025-11-14T13:08:53.322943+05:30,READ_ALL,19.9753,-5700.0,180.78
2025-11-14T13:08:53.323073100+05:30,READ_ALL,1.7467,-1452.0,180.78
2025-11-14T13:08:53.322470900+05:30,READ_ALL,1.389,1356.0,180.78
2025-11-14T13:08:53.324419400+05:30,READ_ALL,1.4974,-2892.0,180.78
2025-11-14T13:08:53.324523700+05:30,READ_ALL,1.3691,-2196.0,180.78
2025-11-14T13:08:53.607776+05:30,READ_ALL,2.3933999999999997,-76.0,180.78
2025-11-14T13:08:53.609046400+05:30,READ_ALL,1.7431,972.0,180.78
2025-11-14T13:08:53.613502+05:30,READ_ALL,2.4409,-76.0,180.78
2025-11-14T13:08:53.710141500+05:30,READ_ALL,1.3937000000000002,-1284.0,180.78
2025-11-14T13:08:53.881093300+05:30,READ_ALL,1.7783,216.0,180.78
2025-11-14T13:08:53.880795600+05:30,READ_ALL,10.6243,216.0,180.78
2025-11-14T13:08:53.881293100+05:30,READ_ALL,6.4106,216.0,180.78
2025-11-14T13:08:53.881558900+05:30,READ_ALL,6.0069,216.0,180.78
2025-11-14T13:08:53.881509300+05:30,READ_ALL,6.472300000000001,216.0,180.78
2025-11-14T13:08:53.881676300+05:30,READ_ALL,11.024799999999999,216.0,180.78
2025-11-14T13:08:54.067510100+05:30,READ_ALL,1.3957,-8204.0,180.78
2025-11-14T13:08:54.067810200+05:30,READ_ALL,10.485,-6084.0,180.78
2025-11-14T13:08:54.069174+05:30,READ_ALL,0.8585,-9604.0,180.78
2025-11-14T13:08:54.068498600+05:30,READ_ALL,0.8077,-12512.0,180.78
2025-11-14T13:08:54.146514100+05:30,READ_ALL,1.9139000000000002,-1396.0,180.78
2025-11-14T13:08:54.153000400+05:30,READ_ALL,1.9792,-2776.0,180.78
2025-11-14T13:08:54.168686600+05:30,READ_ALL,2.0022,-1404.0,180.78
2025-11-14T13:17:35.213520600+05:30,READ (Description),2.5828,544.0,0.0
2025-11-14T13:17:37.291348700+05:30,UPDATE,0.0,100.0,0.0
2025-11-14T13:17:37.296490100+05:30,UPDATE,0.0,0.0,340.6
2025-11-14T13:17:38.665801500+05:30,READ (Description),1.2245,180.0,0.0
2025-11-14T13:17:41.495170100+05:30,UPDATE,0.0,88.0,0.0
2025-11-14T13:17:41.501351400+05:30,UPDATE,0.0,0.0,264.1
2025-11-14T13:17:42.525904400+05:30,READ (Description),0.7917,416.0,0.0
2025-11-14T13:17:44.924288800+05:30,UPDATE,0.0,-16.0,0.0
2025-11-14T13:17:44.928795500+05:30,UPDATE,0.0,0.0,266.1
2025-11-14T13:17:45.987184800+05:30,READ (Description),0.6019000000000001,220.0,0.0
2025-11-14T13:17:48.240927+05:30,UPDATE,0.0,100.0,0.0
2025-11-14T13:17:48.245833500+05:30,UPDATE,0.0,0.0,340.2
2025-11-14T13:17:49.384190+05:30,READ (Description),0.8751,116.0,0.0
2025-11-14T13:17:50.973424+05:30,UPDATE,0.0,44.0,0.0
2025-11-14T13:17:50.979514500+05:30,UPDATE,0.0,0.0,313.5
2025-11-14T13:17:52.237717500+05:30,READ (Description),1.1850999999999998,52.0,0.0
2025-11-14T13:17:54.485513700+05:30,UPDATE,0.0,-28.0,0.0
2025-11-14T13:17:54.490401700+05:30,UPDATE,0.0,0.0,306.2
2025-11-14T13:17:57.842850+05:30,READ (Description),0.8285,92.0,0.0
2025-11-14T13:17:59.759977700+05:30,UPDATE,0.0,404.0,0.0
2025-11-14T13:17:59.765184300+05:30,UPDATE,0.0,0.0,268.8
2025-11-14T13:18:01.083283400+05:30,READ (Description),0.9931,8.0,0.0
2025-11-14T13:18:03.256221800+05:30,UPDATE,0.0,44.0,0.0
2025-11-14T13:18:03.259600900+05:30,UPDATE,0.0,0.0,359.4
2025-11-14T13:18:11.676295900+05:30,READ (Description),2.057,-4.0,0.0
2025-11-14T13:18:13.353923100+05:30,UPDATE,0.0,-8.0,0.0
2025-11-14T13:18:13.358793400+05:30,UPDATE,0.0,0.0,314.0
2025-11-14T13:18:15.831821+05:30,READ (Description),1.1340000000000001,20.0,0.0
2025-11-14T13:26:22.777163+05:30,READ_ALL,1.9754999999999998,36.0,0.0
2025-11-14T13:26:23.074069500+05:30,READ_ALL,0.8347,-16.0,412.9
2025-11-14T13:26:23.353398900+05:30,READ_ALL,1.8642999999999998,40.0,412.9
2025-11-14T13:26:23.696073900+05:30,READ_ALL,1.1011,60.0,412.9
2025-11-14T13:26:24.068341+05:30,READ_ALL,1.3203,44.0,412.9
2025-11-14T13:26:24.374342700+05:30,READ_ALL,1.0912000000000002,124.0,412.9
2025-11-14T13:26:24.731182900+05:30,READ_ALL,1.736,-44.0,412.9
2025-11-14T13:26:25.057080200+05:30,READ_ALL,1.0997999999999999,4.0,412.9
2025-11-14T13:26:25.332709700+05:30,READ_ALL,1.4213,20.0,412.9
2025-11-14T13:26:25.630897100+05:30,READ_ALL,1.2034,12.0,412.9
2025-11-14T13:26:25.970680100+05:30,READ_ALL,1.1019999999999999,-8.0,412.9
2025-11-14T13:26:26.289533500+05:30,READ_ALL,1.161,12.0,412.9
2025-11-14T13:26:26.596538+05:30,READ_ALL,0.9383,28.0,412.9
2025-11-14T13:26:26.926935700+05:30,READ_ALL,0.8878,36.0,412.9
2025-11-14T13:26:27.253188700+05:30,READ_ALL,1.1409,-12.0,412.9
2025-11-14T13:26:27.566317500+05:30,READ_ALL,0.95,-44.0,412.9
2025-11-14T13:26:27.875918100+05:30,READ_ALL,0.8447,-28.0,412.9
2025-11-14T13:26:28.126048+05:30,READ_ALL,1.0244,-24.0,412.9
2025-11-14T13:26:28.297300900+05:30,READ_ALL,0.8099999999999999,12.0,412.9
2025-11-14T13:26:28.469819900+05:30,READ_ALL,1.0537,24.0,412.9
2025-11-14T13:26:28.703928800+05:30,READ_ALL,2.2015,-20.0,412.9
2025-11-14T13:26:28.995648800+05:30,READ_ALL,1.0634,160.0,412.9
2025-11-14T13:26:29.251948200+05:30,READ_ALL,0.7814,-32.0,412.9
2025-11-14T13:26:29.514715400+05:30,READ_ALL,1.2245,16.0,412.9
2025-11-14T13:26:29.775159+05:30,READ_ALL,1.5897999999999999,16.0,412.9
2025-11-14T13:26:30.065950200+05:30,READ_ALL,1.4449,32.0,412.9
2025-11-14T13:26:30.403998300+05:30,READ_ALL,0.8964,-8.0,412.9
2025-11-14T13:26:30.721527900+05:30,READ_ALL,1.6260000000000001,40.0,412.9
2025-11-14T13:26:31.017608600+05:30,READ_ALL,1.3024,12.0,412.9
2025-11-14T13:26:31.360827+05:30,READ_ALL,1.9143999999999999,76.0,412.9
2025-11-14T13:26:31.642836900+05:30,READ_ALL,1.6959,4.0,412.9
2025-11-14T13:26:31.942258400+05:30,READ_ALL,1.8655,-40.0,412.9
2025-11-14T13:26:32.233462900+05:30,READ_ALL,1.9127,12.0,412.9
2025-11-14T13:26:32.523607+05:30,READ_ALL,1.3909,468.0,412.9
2025-11-14T13:26:32.783324700+05:30,READ_ALL,0.9388000000000001,-9824.0,412.9
2025-11-14T13:26:33.031415900+05:30,READ_ALL,0.7961999999999999,188.0,412.9
2025-11-14T13:26:33.283617800+05:30,READ_ALL,0.5984,-16.0,412.9
2025-11-14T13:26:33.511769+05:30,READ_ALL,1.4488,180.0,412.9
2025-11-14T13:26:33.739993300+05:30,READ_ALL,1.4035,20.0,412.9
2025-11-14T13:26:33.951991800+05:30,READ_ALL,1.1772,68.0,412.9
2025-11-14T13:26:34.203670200+05:30,READ_ALL,0.6214000000000001,16.0,412.9
2025-11-14T13:26:34.399532900+05:30,READ_ALL,0.5952000000000001,32.0,412.9
2025-11-14T13:26:34.646488200+05:30,READ_ALL,0.6834,1036.0,412.9
2025-11-14T13:26:34.876187200+05:30,READ_ALL,1.3826,28.0,412.9
2025-11-14T13:26:35.144890500+05:30,READ_ALL,1.3514,4.0,412.9
2025-11-14T13:26:35.372268700+05:30,READ_ALL,0.9477,4.0,412.9
2025-11-14T13:26:35.586933200+05:30,READ_ALL,1.0366,-16.0,412.9
2025-11-14T13:26:35.815533300+05:30,READ_ALL,1.1838,-16.0,412.9
2025-11-14T13:26:36.033419600+05:30,READ_ALL,1.583,-16.0,412.9
2025-11-14T13:26:36.309633100+05:30,READ_ALL,1.1654,56.0,412.9
2025-11-14T13:26:36.580142900+05:30,READ_ALL,0.8006000000000001,0.0,412.9
2025-11-14T13:26:36.880312400+05:30,READ_ALL,1.0081,-56.0,412.9
2025-11-14T13:26:37.180155+05:30,READ_ALL,0.9398,408.0,412.9
2025-11-14T13:26:37.438849800+05:30,READ_ALL,0.9666,-48.0,412.9
2025-11-14T13:26:37.704815700+05:30,READ_ALL,0.9894000000000001,-28.0,412.9
2025-11-14T13:26:38.056376700+05:30,READ_ALL,2.2229,-24.0,412.9
2025-11-14T13:26:38.383732400+05:30,READ_ALL,1.2525,0.0,412.9
2025-11-14T13:26:38.668641300+05:30,READ_ALL,1.6377,80.0,412.9
2025-11-14T13:26:39.004492800+05:30,READ_ALL,1.0651,40.0,412.9
2025-11-14T13:26:39.310919200+05:30,READ_ALL,1.2079,0.0,412.9
2025-11-14T13:26:39.596827800+05:30,READ_ALL,0.9541000000000001,52.0,412.9
2025-11-14T13:26:39.883652400+05:30,READ_ALL,0.924,16.0,412.9
2025-11-14T13:26:40.194653100+05:30,READ_ALL,1.2444000000000002,-16.0,412.9
2025-11-14T13:26:40.494777700+05:30,READ_ALL,1.4114,44.0,412.9
2025-11-14T13:26:40.782783+05:30,READ_ALL,1.7823,24.0,412.9
2025-11-14T13:26:41.086680800+05:30,READ_ALL,0.9333,-60.0,412.9
2025-11-14T13:26:41.277640300+05:30,READ_ALL,1.383,-52.0,412.9
2025-11-14T13:26:41.444775800+05:30,READ_ALL,1.0176,36.0,412.9
2025-11-14T13:26:41.619264600+05:30,READ_ALL,0.9332,-8.0,412.9
2025-11-14T13:26:41.955763700+05:30,READ_ALL,1.991,-28.0,412.9
2025-11-14T13:26:42.246228900+05:30,READ_ALL,1.306,8.0,412.9
2025-11-14T13:26:42.548565500+05:30,READ_ALL,1.4411,-56.0,412.9
2025-11-14T13:26:42.746778200+05:30,READ_ALL,0.8089,360.0,412.9
2025-11-14T13:26:42.918635600+05:30,READ_ALL,1.2109,28.0,412.9
2025-11-14T13:26:43.116814900+05:30,READ_ALL,1.4787,28.0,412.9
2025-11-14T13:26:43.414476+05:30,READ_ALL,0.8059000000000001,52.0,412.9
2025-11-14T13:26:43.691325100+05:30,READ_ALL,1.5604,44.0,412.9
2025-11-14T13:26:43.999705600+05:30,READ_ALL,0.7762,-48.0,412.9
2025-11-14T13:26:44.320339+05:30,READ_ALL,1.5411,-24.0,412.9
2025-11-14T13:26:44.596804300+05:30,READ_ALL,2.5087,-36.0,412.9
2025-11-14T13:26:44.902362800+05:30,READ_ALL,0.7517,48.0,412.9
2025-11-14T13:26:45.253712800+05:30,READ_ALL,0.7872,12.0,412.9
2025-11-14T13:26:45.538303200+05:30,READ_ALL,0.9638,-24.0,412.9
2025-11-14T13:26:45.851987600+05:30,READ_ALL,1.2278,40.0,412.9
2025-11-14T13:26:46.131157500+05:30,READ_ALL,0.7601,4.0,412.9
2025-11-14T13:26:46.408958300+05:30,READ_ALL,1.3623,-12.0,412.9
2025-11-14T13:26:46.729265900+05:30,READ_ALL,0.7602000000000001,32.0,412.9
2025-11-14T13:26:47.057020700+05:30,READ_ALL,1.3204,36.0,412.9
2025-11-14T13:26:47.370800300+05:30,READ_ALL,0.7888,4.0,412.9
2025-11-14T13:26:47.655546700+05:30,READ_ALL,0.7149,-8.0,412.9
2025-11-14T13:26:47.978927400+05:30,READ_ALL,1.9285999999999999,-52.0,412.9
2025-11-14T13:26:48.254212400+05:30,READ_ALL,1.296,-12.0,412.9
2025-11-14T13:26:48.540750200+05:30,READ_ALL,0.5771,32.0,412.9
2025-11-14T13:26:48.804865800+05:30,READ_ALL,0.8624,-12.0,412.9
2025-11-14T13:26:49.071687100+05:30,READ_ALL,1.0934,984.0,412.9
2025-11-14T13:26:49.386860100+05:30,READ_ALL,0.9560000000000001,-20.0,412.9
2025-11-14T13:26:49.643613200+05:30,READ_ALL,0.8687,32.0,412.9
2025-11-14T13:26:49.906997400+05:30,READ_ALL,1.0184,8.0,412.9
2025-11-14T13:26:50.186204600+05:30,READ_ALL,0.6296,16.0,412.9
2025-11-14T13:26:50.432260100+05:30,READ_ALL,1.0119,0.0,412.9
2025-11-14T13:26:50.669127500+05:30,READ_ALL,1.2608000000000001,-28.0,412.9
2025-11-14T13:26:50.835244500+05:30,READ_ALL,0.7619,-40.0,412.9
2025-11-14T13:26:51.000590500+05:30,READ_ALL,1.0754,4.0,412.9
2025-11-14T13:26:51.223363200+05:30,READ_ALL,1.1772,-32.0,412.9
2025-11-14T13:26:51.518557300+05:30,READ_ALL,0.7763,12.0,412.9
2025-11-14T13:26:51.849410500+05:30,READ_ALL,0.7488,-52.0,412.9
2025-11-14T13:26:52.199242900+05:30,READ_ALL,1.3661,32.0,412.9
2025-11-14T13:26:52.478778+05:30,READ_ALL,1.1581,-8.0,412.9
2025-11-14T13:26:52.771954200+05:30,READ_ALL,1.7167000000000001,44.0,412.9
2025-11-14T13:26:53.092485100+05:30,READ_ALL,0.7543,32.0,412.9
2025-11-14T13:26:53.378335100+05:30,READ_ALL,0.8273,-4.0,412.9
2025-11-14T13:26:53.677381500+05:30,READ_ALL,0.7483000000000001,20.0,412.9
2025-11-14T13:26:54.013901700+05:30,READ_ALL,1.0754,32.0,412.9
2025-11-14T13:26:54.360838800+05:30,READ_ALL,1.2518,-36.0,412.9
2025-11-14T13:26:54.681940700+05:30,READ_ALL,1.1699,-12.0,412.9
2025-11-14T13:26:54.968802500+05:30,READ_ALL,0.8528,8.0,412.9
2025-11-14T13:26:55.319243600+05:30,READ_ALL,1.5925,36.0,412.9
2025-11-14T13:26:55.660292+05:30,READ_ALL,0.9943000000000001,-40.0,412.9
2025-11-14T13:26:55.973636700+05:30,READ_ALL,0.9184,4.0,412.9
2025-11-14T13:26:56.319870700+05:30,READ_ALL,0.9605,-32.0,412.9
2025-11-14T13:26:56.664158200+05:30,READ_ALL,1.8420999999999998,-52.0,412.9
2025-11-14T13:26:56.952734400+05:30,READ_ALL,0.8047,-12.0,412.9
2025-11-14T13:26:57.301922500+05:30,READ_ALL,1.7756,0.0,412.9
2025-11-14T13:26:57.596431300+05:30,READ_ALL,1.1670999999999998,4.0,412.9
2025-11-14T13:26:57.904524600+05:30,READ_ALL,1.2231,-24.0,412.9
2025-11-14T13:26:58.164664200+05:30,READ_ALL,1.6905,40.0,412.9
2025-11-14T13:26:58.440083100+05:30,READ_ALL,2.1066000000000003,20.0,412.9
2025-11-14T13:26:58.758877300+05:30,READ_ALL,1.9346,-28.0,412.9
2025-11-14T13:26:59.086468800+05:30,READ_ALL,0.7527,-12.0,412.9
2025-11-14T13:26:59.350525+05:30,READ_ALL,1.8400999999999998,0.0,412.9
2025-11-14T13:26:59.654918600+05:30,READ_ALL,1.0229,20.0,412.9
2025-11-14T13:26:59.935562900+05:30,READ_ALL,1.1213,-40.0,412.9
2025-11-14T13:27:00.223754900+05:30,READ_ALL,1.9423000000000001,4.0,412.9
2025-11-14T13:27:00.543145500+05:30,READ_ALL,0.7699,120.0,412.9
2025-11-14T13:27:00.849426200+05:30,READ_ALL,0.9469,368.0,412.9
2025-11-14T13:27:01.165844500+05:30,READ_ALL,1.2965,-40.0,412.9
2025-11-14T13:27:01.506976100+05:30,READ_ALL,1.7232,1164.0,412.9
2025-11-14T13:27:01.849591200+05:30,READ_ALL,0.9082,132.0,412.9
2025-11-14T13:27:02.181815300+05:30,READ_ALL,1.3316999999999999,100.0,412.9
2025-11-14T13:27:02.463576400+05:30,READ_ALL,1.7557,-48.0,412.9
2025-11-14T13:27:02.754442200+05:30,READ_ALL,1.0182,100.0,412.9
2025-11-14T13:27:03.078533400+05:30,READ_ALL,2.2088,-32.0,412.9
2025-11-14T13:27:03.383182200+05:30,READ_ALL,1.4897,32.0,412.9
2025-11-14T13:27:03.668606800+05:30,READ_ALL,0.8577,-32.0,412.9
2025-11-14T13:27:03.937574400+05:30,READ_ALL,1.9168,-32.0,412.9
2025-11-14T13:27:04.189884300+05:30,READ_ALL,1.3676000000000001,-32.0,412.9
2025-11-14T13:27:04.420907700+05:30,READ_ALL,1.2681,100.0,412.9
2025-11-14T13:27:04.635767100+05:30,READ_ALL,0.8920999999999999,-16.0,412.9
2025-11-14T13:27:04.853433900+05:30,READ_ALL,0.6778,1032.0,412.9
2025-11-14T13:27:05.065345600+05:30,READ_ALL,0.9813000000000001,-36.0,412.9
2025-11-14T13:27:05.291559700+05:30,READ_ALL,0.7155,24.0,412.9
2025-11-14T13:27:05.493254500+05:30,READ_ALL,1.6522,24.0,412.9
2025-11-14T13:27:05.750971600+05:30,READ_ALL,0.7496999999999999,40.0,412.9
2025-11-14T13:27:06.091804800+05:30,READ_ALL,0.7673,24.0,412.9
2025-11-14T13:27:06.408770400+05:30,READ_ALL,0.6878,32.0,412.9
2025-11-14T13:27:06.751625800+05:30,READ_ALL,1.245,-40.0,412.9
2025-11-14T13:27:07.070113800+05:30,READ_ALL,1.701,40.0,412.9
2025-11-14T13:27:07.369629400+05:30,READ_ALL,2.3991,-12.0,412.9
2025-11-14T13:27:07.685791700+05:30,READ_ALL,1.896,28.0,412.9
2025-11-14T13:27:07.958766600+05:30,READ_ALL,1.003,36.0,412.9
2025-11-14T13:27:08.254582900+05:30,READ_ALL,1.2125000000000001,16.0,412.9
2025-11-14T13:27:08.571534500+05:30,READ_ALL,1.8282,-20.0,412.9
2025-11-14T13:27:08.883808900+05:30,READ_ALL,1.055,-16.0,412.9
2025-11-14T13:27:09.203837300+05:30,READ_ALL,1.4433,44.0,412.9
2025-11-14T13:27:09.493203+05:30,READ_ALL,0.9328,36.0,412.9
